Datetime,Temp (deg C),Dew Point Temp (deg C),Rel Hum (%),Wind Dir (deg),Wind Spd (km/h),Visibility (km),Pressure (kPa),Hmdx,Wind Chill,Conditions
2017-01-23 10:00:00,4.0,2.4,89.0,290.0,3.0,32.2,100.99,,,Mainly Clear
2017-01-23 11:00:00,5.4,2.9,84.0,310.0,22.0,32.2,101.03,,,Mainly Clear
2017-01-23 12:00:00,6.2,3.4,82.0,270.0,15.0,32.2,101.05,,,Mainly Clear
2017-01-23 13:00:00,6.3,4.1,86.0,300.0,24.0,48.3,101.06,,,Clear
2017-01-23 14:00:00,6.7,4.9,88.0,290.0,21.0,48.3,101.07,,,Clear
2017-01-23 15:00:00,6.6,4.8,88.0,300.0,17.0,48.3,101.12,,,Clear
2017-01-23 16:00:00,6.0,4.3,89.0,300.0,15.0,48.3,101.17,,,Clear
2017-01-23 17:00:00,3.1,1.9,92.0,300.0,12.0,48.3,101.23,,,Clear
2017-01-23 18:00:00,3.7,3.0,95.0,310.0,12.0,48.3,101.27,,,Clear
2017-01-23 19:00:00,2.9,2.5,97.0,360.0,4.0,48.3,101.31,,,Clear
2017-01-23 20:00:00,1.4,0.8,96.0,20.0,8.0,48.3,101.37,,,Clear
2017-01-23 21:00:00,2.5,1.6,94.0,60.0,3.0,48.3,101.42,,,Clear
2017-01-23 22:00:00,0.5,-0.2,95.0,40.0,5.0,48.3,101.47,,,Mainly Clear
2017-01-23 23:00:00,0.5,-0.2,95.0,,0.0,48.3,101.56,,,Mainly Clear
2017-01-24 00:00:00,0.1,-0.6,95.0,90.0,9.0,48.3,101.59,,,Mainly Clear
2017-01-24 01:00:00,-1.1,-1.7,96.0,340.0,5.0,48.3,101.63,,-3.0,Mainly Clear
2017-01-24 02:00:00,-0.3,-0.6,98.0,360.0,1.0,32.2,101.68,,-1.0,Mainly Clear
2017-01-24 03:00:00,-0.5,-0.9,97.0,360.0,2.0,24.1,101.7,,-1.0,Mainly Clear
2017-01-24 04:00:00,-0.6,-0.9,98.0,10.0,3.0,24.1,101.75,,-2.0,Cloudy
2017-01-24 05:00:00,-0.3,-0.7,97.0,360.0,3.0,24.1,101.8,,-1.0,Cloudy
2017-01-24 06:00:00,1.0,0.6,97.0,90.0,6.0,24.1,101.81,,,Cloudy
2017-01-24 07:00:00,1.8,1.2,96.0,100.0,5.0,24.1,101.85,,,Cloudy
2017-01-24 08:00:00,1.6,0.7,94.0,90.0,4.0,24.1,101.88,,,Cloudy
2017-01-24 09:00:00,1.8,0.8,93.0,360.0,1.0,24.1,101.94,,,Cloudy
2017-01-24 10:00:00,2.4,1.2,92.0,310.0,3.0,24.1,102.0,,,Cloudy
2017-01-24 11:00:00,3.5,2.5,93.0,310.0,3.0,24.1,102.05,,,Cloudy
2017-01-24 12:00:00,4.1,2.0,86.0,130.0,4.0,24.1,102.05,,,Cloudy
2017-01-24 13:00:00,4.4,2.6,88.0,120.0,8.0,19.3,102.04,,,Cloudy
2017-01-24 14:00:00,4.4,2.1,85.0,160.0,6.0,24.1,102.04,,,Cloudy
2017-01-24 15:00:00,4.2,2.4,88.0,100.0,10.0,24.1,102.06,,,Cloudy
2017-01-24 16:00:00,4.2,2.2,87.0,140.0,7.0,24.1,102.11,,,Mostly Cloudy
2017-01-24 17:00:00,3.9,2.4,90.0,130.0,6.0,24.1,102.12,,,Mostly Cloudy
2017-01-24 18:00:00,2.2,0.9,91.0,80.0,5.0,24.1,102.15,,,Mostly Cloudy
2017-01-24 19:00:00,3.8,2.3,90.0,80.0,5.0,19.3,102.18,,,Cloudy
2017-01-24 20:00:00,4.2,2.7,90.0,80.0,9.0,19.3,102.18,,,Cloudy
2017-01-24 21:00:00,3.1,1.8,91.0,90.0,7.0,24.1,102.22,,,Cloudy
2017-01-24 22:00:00,3.0,2.0,93.0,100.0,7.0,24.1,102.24,,,Cloudy
2017-01-24 23:00:00,3.2,2.0,92.0,100.0,12.0,24.1,102.25,,,Cloudy
2017-01-25 00:00:00,2.8,1.5,91.0,90.0,8.0,24.1,102.25,,,Cloudy
2017-01-25 01:00:00,2.2,1.3,94.0,110.0,7.0,24.1,102.26,,,Cloudy
2017-01-25 02:00:00,2.8,1.6,92.0,90.0,6.0,32.2,102.33,,,Cloudy
2017-01-25 03:00:00,2.6,1.7,94.0,110.0,8.0,32.2,102.32,,,Cloudy
2017-01-25 04:00:00,2.8,1.6,92.0,360.0,2.0,32.2,102.33,,,Cloudy
2017-01-25 05:00:00,2.9,1.7,92.0,90.0,4.0,32.2,102.32,,,Cloudy
2017-01-25 06:00:00,2.3,1.4,94.0,360.0,2.0,32.2,102.33,,,Cloudy
2017-01-25 07:00:00,2.6,2.0,96.0,360.0,1.0,32.2,102.37,,,Cloudy
2017-01-25 08:00:00,3.0,2.0,93.0,360.0,2.0,48.3,102.39,,,Cloudy
2017-01-25 09:00:00,3.8,2.3,90.0,120.0,9.0,48.3,102.42,,,Cloudy
2017-01-25 10:00:00,4.0,2.2,88.0,170.0,4.0,48.3,102.46,,,Cloudy
2017-01-25 11:00:00,4.9,2.3,83.0,90.0,5.0,48.3,102.48,,,Cloudy
2017-01-25 12:00:00,4.9,1.6,79.0,120.0,7.0,48.3,102.48,,,Cloudy
2017-01-25 13:00:00,5.1,1.8,79.0,360.0,1.0,48.3,102.49,,,Cloudy
2017-01-25 14:00:00,5.8,1.5,74.0,360.0,3.0,48.3,102.48,,,Cloudy
2017-01-25 15:00:00,5.3,2.1,80.0,360.0,2.0,48.3,102.5,,,Cloudy
2017-01-25 16:00:00,5.5,2.0,78.0,110.0,5.0,48.3,102.52,,,Cloudy
2017-01-25 17:00:00,4.2,2.6,89.0,290.0,4.0,32.2,102.56,,,Cloudy
2017-01-25 18:00:00,3.7,2.2,90.0,360.0,2.0,24.1,102.56,,,Cloudy
2017-01-25 19:00:00,3.9,2.4,90.0,300.0,4.0,32.2,102.63,,,Cloudy
2017-01-25 20:00:00,3.9,2.7,92.0,320.0,3.0,32.2,102.65,,,Cloudy
2017-01-25 21:00:00,4.2,2.7,90.0,340.0,5.0,32.2,102.69,,,Rain
2017-01-25 22:00:00,4.5,2.5,87.0,80.0,7.0,32.2,102.73,,,Cloudy
2017-01-25 23:00:00,4.3,1.7,83.0,20.0,4.0,32.2,102.77,,,Cloudy
2017-01-26 00:00:00,2.3,1.4,94.0,310.0,4.0,32.2,102.81,,,Cloudy
2017-01-26 01:00:00,1.9,1.3,96.0,90.0,3.0,32.2,102.82,,,Mostly Cloudy
2017-01-26 02:00:00,0.4,0.1,98.0,360.0,1.0,32.2,102.89,,,Mostly Cloudy
2017-01-26 03:00:00,-0.5,-0.8,98.0,80.0,7.0,32.2,102.95,,-3.0,Mostly Cloudy
2017-01-26 04:00:00,1.2,0.9,98.0,110.0,11.0,32.2,102.96,,,Cloudy
2017-01-26 05:00:00,2.1,1.7,97.0,80.0,5.0,32.2,103.03,,,Cloudy
2017-01-26 06:00:00,2.8,1.6,92.0,60.0,7.0,32.2,103.07,,,Cloudy
2017-01-26 07:00:00,2.5,1.5,93.0,10.0,12.0,24.1,103.16,,,Cloudy
2017-01-26 08:00:00,3.0,1.8,92.0,100.0,8.0,48.3,103.16,,,Cloudy
2017-01-26 09:00:00,3.9,2.1,88.0,140.0,4.0,48.3,103.22,,,Cloudy
2017-01-26 10:00:00,4.3,2.7,89.0,270.0,4.0,48.3,103.31,,,Cloudy
2017-01-26 11:00:00,4.7,2.2,84.0,360.0,2.0,48.3,103.41,,,Cloudy
2017-01-26 12:00:00,5.9,2.7,80.0,0.0,1.0,48.3,103.36,,,Cloudy
2017-01-26 13:00:00,6.7,2.4,74.0,360.0,3.0,48.3,103.31,,,Cloudy
2017-01-26 14:00:00,5.6,3.0,83.0,290.0,10.0,48.3,103.32,,,Cloudy
2017-01-26 15:00:00,5.2,2.7,84.0,280.0,6.0,48.3,103.37,,,Cloudy
2017-01-26 16:00:00,5.3,2.0,79.0,360.0,1.0,48.3,103.37,,,Mostly Cloudy
2017-01-26 17:00:00,3.8,1.5,85.0,340.0,9.0,48.3,103.46,,,Mostly Cloudy
2017-01-26 18:00:00,3.7,0.6,80.0,120.0,5.0,48.3,103.43,,,Mostly Cloudy
2017-01-26 19:00:00,3.5,1.5,87.0,60.0,10.0,32.2,103.44,,,Mainly Clear
2017-01-26 20:00:00,4.8,1.8,81.0,60.0,14.0,32.2,103.46,,,Mainly Clear
2017-01-26 21:00:00,2.9,0.8,86.0,80.0,9.0,32.2,103.5,,,Mainly Clear
2017-01-26 22:00:00,2.4,0.6,88.0,90.0,10.0,32.2,103.54,,,Mostly Cloudy
2017-01-26 23:00:00,3.5,1.4,86.0,90.0,8.0,32.2,103.58,,,Mostly Cloudy
2017-01-27 00:00:00,3.4,1.1,85.0,90.0,8.0,32.2,103.58,,,Mostly Cloudy
2017-01-27 01:00:00,3.5,1.4,86.0,80.0,11.0,24.1,103.56,,,Cloudy
2017-01-27 02:00:00,3.8,1.0,82.0,110.0,9.0,32.2,103.6,,,Cloudy
2017-01-27 03:00:00,3.4,1.8,89.0,80.0,11.0,32.2,103.61,,,Cloudy
2017-01-27 04:00:00,3.9,1.8,86.0,110.0,13.0,32.2,103.66,,,Cloudy
2017-01-27 05:00:00,3.0,0.6,84.0,100.0,13.0,32.2,103.62,,,Cloudy
2017-01-27 06:00:00,3.4,0.5,81.0,90.0,14.0,32.2,103.64,,,Cloudy
2017-01-27 07:00:00,3.9,0.8,80.0,90.0,9.0,32.2,103.66,,,Cloudy
2017-01-27 08:00:00,4.0,1.0,81.0,100.0,8.0,32.2,103.71,,,Cloudy
2017-01-27 09:00:00,4.6,1.1,78.0,140.0,10.0,32.2,103.79,,,Cloudy
2017-01-27 10:00:00,5.5,1.8,77.0,100.0,10.0,48.3,103.84,,,Cloudy
2017-01-27 11:00:00,6.8,2.5,74.0,100.0,14.0,48.3,103.8,,,Cloudy
2017-01-27 12:00:00,7.7,2.4,69.0,90.0,11.0,48.3,103.78,,,Cloudy
2017-01-27 13:00:00,8.5,2.1,64.0,110.0,10.0,48.3,103.74,,,Mostly Cloudy
2017-01-27 14:00:00,8.7,2.5,65.0,100.0,10.0,48.3,103.69,,,Mostly Cloudy
2017-01-27 15:00:00,6.6,3.6,81.0,280.0,9.0,48.3,103.67,,,Mostly Cloudy
2017-01-27 16:00:00,5.8,3.8,87.0,300.0,7.0,48.3,103.68,,,Cloudy
2017-01-27 17:00:00,5.2,3.7,90.0,360.0,2.0,48.3,103.69,,,Cloudy
2017-01-27 18:00:00,6.6,3.1,78.0,80.0,10.0,48.3,103.62,,,Cloudy
2017-01-27 19:00:00,7.5,2.2,69.0,30.0,8.0,32.2,103.59,,,Cloudy
2017-01-27 20:00:00,6.3,2.2,75.0,90.0,10.0,32.2,103.57,,,Cloudy
2017-01-27 21:00:00,5.1,1.8,79.0,90.0,12.0,32.2,103.59,,,Cloudy
2017-01-27 22:00:00,4.7,1.2,78.0,80.0,8.0,32.2,103.59,,,Mostly Cloudy
2017-01-27 23:00:00,4.5,1.5,81.0,90.0,11.0,32.2,103.59,,,Mostly Cloudy
2017-01-28 00:00:00,4.7,1.4,79.0,80.0,8.0,32.2,103.6,,,Mostly Cloudy
2017-01-28 01:00:00,3.7,0.8,81.0,90.0,7.0,32.2,103.57,,,Mostly Cloudy
2017-01-28 02:00:00,1.9,-0.4,85.0,120.0,8.0,32.2,103.59,,,Mostly Cloudy
2017-01-28 03:00:00,1.4,0.2,92.0,360.0,3.0,32.2,103.64,,,Mostly Cloudy
2017-01-28 04:00:00,1.3,-0.5,88.0,360.0,3.0,32.2,103.62,,,Cloudy
2017-01-28 05:00:00,0.9,-0.1,93.0,0.0,1.0,32.2,103.57,,,Cloudy
2017-01-28 06:00:00,1.6,0.7,94.0,360.0,2.0,32.2,103.51,,,Cloudy
2017-01-28 07:00:00,2.0,0.5,90.0,10.0,7.0,32.2,103.53,,,Cloudy
2017-01-28 08:00:00,1.8,-0.3,86.0,90.0,9.0,48.3,103.5,,,Cloudy
2017-01-28 09:00:00,2.8,0.0,82.0,100.0,13.0,48.3,103.52,,,Cloudy
2017-01-28 10:00:00,3.7,0.9,82.0,100.0,17.0,48.3,103.54,,,Cloudy
2017-01-28 11:00:00,4.8,1.3,78.0,100.0,14.0,48.3,103.56,,,Cloudy
2017-01-28 12:00:00,6.8,1.3,68.0,90.0,16.0,48.3,103.51,,,Cloudy
2017-01-28 13:00:00,7.7,2.4,69.0,90.0,14.0,48.3,103.4,,,Cloudy
2017-01-28 14:00:00,8.3,2.1,65.0,110.0,12.0,48.3,103.35,,,Cloudy
2017-01-28 15:00:00,9.7,2.6,61.0,110.0,8.0,48.3,103.29,,,Cloudy
